"","u.1","u.2","v"
"2280",0.454966505937688,5.22826879506816,"B"
"2104",-0.554794179567513,4.48926894634907,"B"
"4432",0.0760743506950827,3.87879212639484,"C"
"5836",-1.74365846707469,6.40770273025588,"C"
"3729",1.35759207344974,6.29889907784757,"B"
"210",-0.342841813669567,0.435405110959666,"A"
"3007",-0.887290698042697,3.78389895839222,"B"
"4855",0.696934458990411,4.73636692543356,"C"
"5141",0.0880071378903105,5.00941546916402,"C"
"3256",0.243363697227048,4.79897909915077,"B"
"2425",0.681231330482384,5.6395649807872,"B"
"3225",0.0853587895253654,4.49770372787494,"B"
"5624",-0.26041791321011,5.06141692384583,"C"
"4535",-0.666246127129163,6.01954325123361,"C"
"335",-0.552087845950437,0.138403230789183,"A"
"5011",-0.839586022764162,5.78668294004154,"C"
"2588",-0.82873331887739,4.1112466764978,"B"
"3946",-1.08909317854577,4.85680377423919,"B"
"3274",-0.92986995732023,4.41498303740923,"B"
"153",-2.4142021617099,0.0528127430124169,"A"
"5455",0.949382850564936,3.47842870476162,"C"
"180",0.225042834291821,-0.0863586077855321,"A"
"1412",0.233542838281675,-0.276308333963941,"A"
"5943",-0.814387727959622,5.90386077652608,"C"
"5785",-0.0869534272311744,6.30714260414739,"C"
"1255",-0.318456243773996,-0.656806358578404,"A"
"5487",-1.03197220228853,5.34109559342139,"C"
"87",1.45265510611219,-0.522845414762959,"A"
"2863",-1.14209031408504,3.72579439642674,"B"
"5764",-0.0240526183206386,5.03595065179759,"C"
"3523",0.860845407661869,5.66972596910648,"B"
"2164",0.589878732410126,6.06177702285565,"B"
"4447",0.219806746500301,4.87334736617254,"C"
"2957",-0.0188085694102362,5.61340763983859,"B"
"386",-1.23380395397928,-2.01273582584972,"A"
"2610",0.786295415812962,6.08560188246638,"B"
"4952",-0.350118859103595,5.28106038793229,"C"
"3147",-0.551974374102199,4.7528294135326,"B"
"3746",-1.31447377512842,3.63746551473268,"B"
"3702",1.09097558411017,6.43981977470822,"B"
"4330",-0.0235214866146152,4.99330816084325,"C"
"1106",0.10876606498894,-1.64809697037656,"A"
"2286",1.37525871382425,6.50167796868897,"B"
"1015",1.35404082549861,-0.190649841733042,"A"
"4526",0.150925920455361,4.97120201595389,"C"
"1572",0.772875674936672,-0.444467798023818,"A"
"2501",-0.120216893130553,5.34377135015986,"B"
"5727",0.355042231439059,5.09844827358535,"C"
"127",1.1178626345678,-1.18914196362172,"A"
"5095",-1.26177012514341,6.37542813012256,"C"
"737",0.691220339800369,-0.766225889456127,"A"
"4079",-0.703081240573669,5.12642772968309,"C"
"1464",0.991940784136936,-2.43345586233768,"A"
"197",-0.171472745041287,-0.693115979559198,"A"
"4393",0.883783234512199,3.9489175251062,"C"
"1436",-0.525546572020186,2.60729166502789,"A"
"145",-0.438422834243782,-0.839790198426102,"A"
"163",-0.127333994103607,0.437417030498808,"A"
"1403",-0.795121120377199,0.0934814692372151,"A"
"4320",0.32173811866602,5.0270957404541,"C"
"1509",0.030462705786664,-1.80800903581191,"A"
"1285",0.179036612368861,-1.07286902173601,"A"
"230",-0.142569747763102,-0.623396730423648,"A"
"5763",1.60386428351355,3.6405493292873,"C"
"1018",0.791199101614272,1.23770313707826,"A"
"4027",0.619276884659757,4.10016230795634,"C"
"5128",0.387347330126742,4.30230123794852,"C"
"2553",1.14930628026138,5.97006561911218,"B"
"2924",1.18775487768262,5.59381009989611,"B"
"2624",0.050445882608576,5.8549052912837,"B"
"2530",-0.455800484902283,5.54190431410902,"B"
"83",-0.128649472847879,-1.41373946221657,"A"
"5874",-0.695166466942223,5.7947149044169,"C"
"844",0.604671640489119,0.249555299910436,"A"
"2194",1.16420802375454,6.32505285088835,"B"
"1461",0.736368110534049,-1.35211727982795,"A"
"3896",0.0659939277042917,5.16832913617629,"B"
"3663",-0.879148758099979,4.03315628699997,"B"
"3801",-0.444979332709214,5.04208607925539,"B"
"4219",0.122763732478537,5.19297849422147,"C"
"3373",-0.41192289902612,4.47169970104495,"B"
"4790",-1.40469972110456,5.22251120137988,"C"
"5699",-0.469565909973321,5.63595484002334,"C"
"4591",-0.572738083365369,6.15943273539054,"C"
"5374",-1.31838796347144,6.40542681783994,"C"
"3519",-1.63400447647553,3.71766991171225,"B"
"2349",0.838266846748385,5.25172022864259,"B"
"5561",0.632888192715367,4.81563739788842,"C"
"3343",-0.615956150746652,3.8071464482715,"B"
"4448",-2.06470284107156,7.33448899449606,"C"
"5293",0.492658412295454,3.83336111029861,"C"
"1679",0.402671172929267,0.711913048566568,"A"
"1494",0.11847103520567,-1.2996983654163,"A"
"1514",0.227545108165111,0.23626688153704,"A"
"1706",-0.2163665464676,-1.76705420332905,"A"
"3899",-0.513493643661978,5.49614542364095,"B"
"3991",1.03457536530858,6.40827932897109,"B"
"2363",0.0590815086063069,5.03338697593857,"B"
"3233",0.635257535186577,6.12632371803795,"B"
"501",-0.691341199370748,0.240848440035684,"A"
"33",-0.724552346632405,-1.53885432691034,"A"
"2823",-1.62293486604125,3.12840705023462,"B"
"655",-0.000640502626728372,-0.631663881728885,"A"
"3993",-0.14092398751055,5.12308907610602,"B"
"2960",0.188596674227738,5.33941680022206,"B"
"4982",1.08410813563452,3.69456253931494,"C"
"5744",-1.15898639503143,6.03183069325872,"C"
"5006",0.737216458433918,4.7874526748456,"C"
"4594",-3.1408906610993,7.56371242870248,"C"
"3511",-0.123641857332796,5.85310432149303,"B"
"213",-0.370544168939125,1.30117688912727,"A"
"2204",0.354405280153193,5.13281431152788,"B"
"7",0.308170465402256,0.373583534926366,"A"
"2874",0.425594472827057,5.72596581535207,"B"
"491",1.07625056036749,0.433143289909369,"A"
"4349",-0.905729299660911,5.69263912153826,"C"
"2097",0.767992226569861,5.89874018718029,"B"
"607",-1.62675607180084,-0.706081157948514,"A"
"927",0.614975378126022,-0.715142953593948,"A"
"4597",0.0759409725271001,4.47383989669126,"C"
"3900",-2.05579860710111,2.95411157778286,"B"
"3892",0.09476470808295,4.92917387947933,"B"
"1866",-1.11591833170604,-0.194552598887711,"A"
"1772",0.628333110419157,1.74836279200924,"A"
"5590",0.404194614300973,4.56491701118229,"C"
"4083",-0.600432794996648,5.32972098893843,"C"
"1309",1.13255665119651,-1.71583437695209,"A"
"5156",-1.21734090337061,6.04212763108979,"C"
"5375",-0.849198821887639,6.59215967921081,"C"
"3884",0.221045023777882,5.29876432363784,"B"
"5805",0.538878941674703,4.97177711771157,"C"
"1435",1.66420886540279,-1.72275567110559,"A"
"892",0.252187200400015,0.718134070766114,"A"
"768",0.835491188396683,-0.407830872268183,"A"
"110",-1.11340378449176,1.46629124660168,"A"
"2710",-0.912891365101371,3.84345850753043,"B"
"3405",1.44469765161499,6.74527128694661,"B"
"4025",-0.444961546656572,4.95273093440904,"C"
"3933",-0.657617895167239,3.92836746042838,"B"
"538",0.408216520070642,-0.371910417259161,"A"
"1379",0.761174479264531,0.00537000361417548,"A"
"5585",0.040187882803842,4.83662027302332,"C"
"2271",-0.514907605274871,4.47427380654698,"B"
"148",-0.063650672388321,-0.256563294091056,"A"
"1000",1.48833897472382,-1.6691692304228,"A"
"4319",0.801761148768629,4.61207038703134,"C"
"472",0.349225545747395,-0.18142861150455,"A"
"3176",0.260249556986412,5.23692227228598,"B"
"1308",1.04260845345923,0.029035586361988,"A"
"1496",-0.911047404966449,-0.272081296468404,"A"
"1082",1.71907049800986,1.06538087993907,"A"
"4240",-1.19215936065172,5.18872977434408,"C"
"4891",-1.37721817802597,6.45046484081514,"C"
"1628",0.71493015610258,0.504721698907662,"A"
"1176",-0.84406531018169,-0.0731486155271406,"A"
"3831",0.942014506045494,6.45766836266589,"B"
"5025",-1.494973971285,7.36340251750165,"C"
"1546",-0.820585247784408,-1.5760632362087,"A"
"4460",1.85849585674962,3.01053523064822,"C"
"66",0.598504835326838,-0.780377609159755,"A"
"5791",-0.543872455520711,5.6953159885639,"C"
"354",1.17110577046489,-0.602063882220085,"A"
"114",-0.601445667491434,-0.0836339099705532,"A"
"288",0.220300674608087,-1.47564064531869,"A"
"313",-0.0984443136144639,-0.268726417018475,"A"
"1138",1.2297473947373,-0.0544816970018016,"A"
"3685",-2.28499810502922,2.58119349171469,"B"
"724",-0.77426897694849,1.13612377461374,"A"
"5183",1.11155135916134,3.61974126277387,"C"
"1750",-0.301131525810726,0.147186640767611,"A"
"5984",-1.95687117053515,6.28564330273828,"C"
"2813",-1.07471585590723,3.74574186706041,"B"
"2555",-0.440237843434489,4.53912614546965,"B"
"3452",-0.527216236265108,4.89362380855105,"B"
"2188",-0.919550456606043,3.45669941401112,"B"
"5282",-2.04268976475911,7.07122060078628,"C"
"3598",0.079798222179256,4.56941445487487,"B"
"132",0.11866675742851,0.428274471297657,"A"
"120",-0.30364681400803,0.830016171758989,"A"
"2839",-1.07849171167152,4.30453888431161,"B"
"1344",0.177440572309292,0.050039608919105,"A"
"1248",0.0899754486687556,0.587193495952191,"A"
"5842",1.47646446870403,3.93678775033173,"C"
"5497",-0.140314943346587,5.34308506149018,"C"
"3627",-0.783038588811288,5.01576194560434,"B"
"4397",1.18878468155654,3.79270513997588,"C"
"5834",-1.23034678450086,6.44455775031029,"C"
"2378",-1.71926419985953,2.95782860475976,"B"
"1949",-0.83805512441332,0.254290807661572,"A"
"5575",0.373556173143683,4.29256339981436,"C"
"277",1.39929424439163,1.54092164715232,"A"
"2489",0.721097327684005,4.987251675566,"B"
"3994",0.729169294129397,5.48486968135926,"B"
"2951",-0.442195642482613,4.87897426862345,"B"
"171",0.245184351991094,-0.60362641725641,"A"
"5868",0.400866034313099,4.71607799321539,"C"
"4858",1.35883420297228,3.63682394560736,"C"
"1401",-0.12138880564585,0.192168946233324,"A"
"1073",-0.634204822802711,-1.13718673303036,"A"
"3371",0.374677695897566,5.23968481003226,"B"
"1129",0.756135290510106,0.170032276490111,"A"
"5244",0.0899839220510248,3.92270031792755,"C"
"5096",0.756186592516123,4.28237996454348,"C"
"3358",0.0825706951179783,5.43956071503916,"B"
"3254",-0.135683900757456,4.6158615101695,"B"
"5743",0.0992625804083785,4.81284722169909,"C"
"4162",-0.749046923999439,5.47692557475785,"C"
"4041",0.686069559247405,4.86415005674789,"C"
"2776",1.39392679301935,7.35889249487029,"B"
"1504",-1.28424161746494,-0.516394765748071,"A"
"1752",1.05764009174304,0.428066003101815,"A"
"520",1.66534717349282,-0.218319614523161,"A"
"5366",0.31224681727146,4.53381039070886,"C"
"1445",-0.979310311899964,-0.877492270733238,"A"
"4045",0.0899073731489288,6.29986501596786,"C"
"1731",1.71921733424452,-0.631274025895274,"A"
"4161",1.27620169059586,3.55311469367679,"C"
"240",0.432200711451637,-2.13200717838493,"A"
"1189",1.09548294463542,-1.50447610664702,"A"
"1167",0.51252546162646,-1.38414951577593,"A"
"3020",-0.246490831496317,4.43199378581732,"B"
"5542",-2.04072817466057,6.81215768770347,"C"
"612",0.337966766251357,1.09283394932976,"A"
"5089",0.831086115757746,4.33177357769897,"C"
"5551",-1.44560699904942,6.14772656226675,"C"
"5825",1.53865254092435,4.10229724908647,"C"
"2303",0.342630254925592,5.30278558508117,"B"
"1337",-1.53023765386827,0.0163397702557324,"A"
"5843",0.353693517647705,4.1558176588455,"C"
"3337",-0.826866361186894,4.02893331768313,"B"
"294",-1.14570660980276,-0.325639904194242,"A"
"4712",-0.913853678984694,5.90783650864049,"C"
"2288",0.333144154655859,4.17285299836063,"B"
"4367",0.39835491333657,3.88334421136347,"C"
"2130",2.35187949570649,7.22518390920181,"B"
"4724",-0.59858763312688,5.66941537648269,"C"
"2154",0.373355596949948,4.83823045692233,"B"
"688",0.80694387336413,1.43960433103128,"A"
"3332",-0.543938529558838,5.32496544104198,"B"
"45",-0.374041218300379,0.993340862763945,"A"
"679",-0.139683780982682,-0.74526545266126,"A"
"451",0.605168034337433,-0.809039722373015,"A"
"730",0.390041285388432,-0.840095912071454,"A"
"469",-0.120046018982661,-0.0419744758285849,"A"
"3334",-0.5394415629447,4.61423757506279,"B"
"717",-0.399513590999665,0.108101301770149,"A"
"2989",-0.401666676273247,4.78932509894666,"B"
"4679",0.573912240629997,4.44460175462932,"C"
"4049",-0.612442249282639,5.78036950647333,"C"
"3605",-0.529253332810314,4.62740013284584,"B"
"2749",1.57469880284378,6.89330439723786,"B"
"184",0.497058611748667,1.83560001069297,"A"
"5526",-0.971686340936373,6.02497420979436,"C"
"1417",-0.640991592575266,1.73891533710864,"A"
"2300",-1.0131455714734,4.32351564775419,"B"
"2626",0.899280573080982,5.8670452424685,"B"
"3109",0.0744324850788179,5.83814593555635,"B"
"4142",-0.308030574582259,4.62364273501028,"C"
"810",0.790501247333555,1.01932812334835,"A"
"4859",-0.330018997404502,5.27998315175345,"C"
"1134",0.409053905526667,0.244378869682904,"A"
"5658",1.11364723076278,3.31046641101421,"C"
"5046",-0.107405872493717,5.9799616488114,"C"
"4442",0.904292570972994,4.18813615431946,"C"
"2526",0.0123835641148452,5.17539139087052,"B"
"3647",-1.43913936089846,4.28483537524854,"B"
"1345",1.48130605204661,0.610981435957822,"A"
"3197",-0.565195691510855,4.90488259698168,"B"
"3049",1.24626537622167,6.73865820577317,"B"
"1267",-0.248893005468656,-0.17826951664006,"A"
"2707",0.874282606464722,5.52211959795027,"B"
"4846",-0.418219888014123,4.6567511207092,"C"
"4521",2.61135631908448,2.44662839159084,"C"
"4463",0.494433613977928,4.39435622468687,"C"
"3557",-0.578529103230124,4.68553661884775,"B"
"3953",-0.973527419128763,3.84652694759138,"B"
"3960",-1.38800334113586,3.89652894330862,"B"
"3195",-0.712511695140306,4.32075742689245,"B"
"3818",0.748119993991306,6.34630763631583,"B"
"4225",1.69221528163821,4.22275093010076,"C"
"4600",-3.49644882017726,8.08994979083029,"C"
"914",0.0701355146094799,-0.638093032947993,"A"
"841",-0.850490816861033,1.13987448774556,"A"
"3842",-2.23725090676084,3.14271866065569,"B"
"5470",0.247290184724248,4.59021612661064,"C"
"2833",-0.234526613868741,4.53487191075386,"B"
"1241",0.976146315903855,1.13340862723937,"A"
"2857",1.67919982264744,6.83964132028466,"B"
"4272",0.492654625732627,5.04150185823926,"C"
"5389",0.994084103174331,4.07967011595649,"C"
"35",1.37545262525503,-0.153427000787159,"A"
"1560",-0.0854190155269687,2.41950471519427,"A"
"1388",2.49649946116728,-0.0251921061651548,"A"
"4646",0.622487412479741,3.93555599829757,"C"
"1283",0.311931261237956,-0.960826592804389,"A"
"2969",0.372909203890002,5.90222479140014,"B"
"3873",-0.409598458563463,4.26827084073996,"B"
"4803",0.914835792089002,2.86217071371788,"C"
"424",0.966314865635714,-1.25715850364291,"A"
"3170",0.677390552694505,5.29814324569744,"B"
"1225",0.650986685248689,0.838746382205064,"A"
"4763",1.29865891351414,3.66450695752147,"C"
"3237",-1.21107130135087,3.840315251336,"B"
"5876",1.01349473446529,3.39587586162966,"C"
"5316",-1.61301608620275,6.86309979871487,"C"
"3823",0.0601512341865528,5.05115023244277,"B"
"3201",-0.163688466542522,5.11857808205926,"B"
"5217",-0.637436347883351,5.57809053502545,"C"
"5146",0.356408845330955,4.56052649596571,"C"
"5549",-0.900700867998541,5.61899297497239,"C"
"5453",-0.545927279124724,4.91593967302436,"C"
"2317",-0.290941900419615,4.74453883402512,"B"
"5315",-0.664825629032886,5.47337141764656,"C"
"5883",-0.187140005952441,5.22920918867684,"C"
"2601",-0.795881536991177,4.02041209600404,"B"
"1302",-1.89164629346618,0.390724461337876,"A"
"2694",1.13488406168962,6.72266447166867,"B"
"2743",0.752028400821827,5.55381689650662,"B"
"1004",-0.353987669361283,-0.892667684730756,"A"
"3691",0.456919511486556,5.96845297926625,"B"
"2729",0.488241134957148,6.05884715376119,"B"
"1483",-0.23503995831497,-1.1203771431916,"A"
"1032",-0.228997550153405,0.209007905211136,"A"
"4528",0.843673488016061,3.21664770298402,"C"
"1542",-0.0916144616403811,-1.48500386666226,"A"
"3875",0.41334391908882,5.37924859291018,"B"
"5055",-0.0769670830007028,5.37673070927182,"C"
"1438",-0.0050109436520243,-0.0184830925879566,"A"
"1680",-1.04330212343166,-0.00475721553267076,"A"
"3073",1.19008942589563,5.0558536590004,"B"
"2085",0.51321040876276,5.05512763931218,"B"
"2139",0.791036795642142,4.49761205463184,"B"
"3367",0.162693534544151,4.90942332785802,"B"
"5408",-2.16504373029891,6.96853628769815,"C"
"2892",-1.13703039599008,4.29804965089409,"B"
"146",-0.548159943073318,-1.63305081566443,"A"
"3643",-0.57239934401666,4.51688756583832,"B"
"1869",0.270757018494224,-0.236423678153567,"A"
"3102",-0.960814340670939,4.11232035253887,"B"
"3184",0.746895228383763,6.43637008532563,"B"
"2250",-1.08443512436495,4.25494881790487,"B"
"2466",-0.806730084123079,4.15601171048417,"B"
"2723",0.633670027761248,5.65222743662553,"B"
"5993",-0.530851685972455,5.19936793289802,"C"
"4652",0.0623031039066894,5.4477572776587,"C"
"1203",-0.46494016815004,-0.219748021131637,"A"
"4613",0.295211024334018,4.51547058214301,"C"
"5190",0.385770695712691,4.07307574062255,"C"
"3881",0.915187175845342,5.25523541102184,"B"
"772",0.805904835155243,1.10236358374387,"A"
"383",0.884454121254703,-0.789001945514215,"A"
"3776",-0.662147678680494,4.1105148777792,"B"
"5617",-1.3172966134643,5.08819663623381,"C"
"1688",0.292822409493015,0.106981127370734,"A"
"2498",2.03766078323463,7.3288572272086,"B"
"4135",-0.01351833280309,4.86290692593793,"C"
"2875",1.9682443958099,6.89994283585465,"B"
"5299",-0.371997044359255,4.84682370263106,"C"
"476",0.478679656255215,-0.240371902880871,"A"
"3515",1.78240587943748,6.89635263438815,"B"
"3263",-1.12974704544246,3.44272418208979,"B"
"5827",-0.317652118636114,4.31281290010051,"C"
"4560",0.0358867772568937,4.18723719566767,"C"
"1601",-0.496089165450947,-0.621479262833896,"A"
"1386",0.259173573493611,0.354318783761432,"A"
"3635",2.06721318840192,7.5454610244032,"B"
"2850",-0.534382551643021,4.11287604852805,"B"
"2616",-0.545729093190205,4.69257660683766,"B"
"714",-0.777321668302771,0.926764360374212,"A"
"1510",1.20680367918273,0.152095226948274,"A"
"21",0.436151917074511,-0.8966561875015,"A"
"1665",-0.562747631036566,0.567470012645894,"A"
"4378",-0.951525289550375,5.48917429569772,"C"
"361",0.977452762304134,1.81451604760886,"A"
"4596",2.38392443653422,2.29342588635736,"C"
"5971",-0.0168528063629903,5.2527066767988,"C"
"2163",-1.29104837149737,3.33898160430949,"B"
"2245",-0.0748308463291074,4.86385635548398,"B"
"3198",1.44435575454371,6.02184050362772,"B"
"3284",1.97948464510404,7.05707216514219,"B"
"4779",1.00366259465478,4.24546935831997,"C"
"3248",-0.319943054035238,5.06451453956074,"B"
"438",0.604657599270132,1.06696148615961,"A"
